04/07/2017 08:59:56 AM,6,10522,6047.139327,4.846987265,210,2006724,10036,0,51,0,1947,1247,213366,0,1,0,18,BENIGN
04/07/2017 08:59:56 AM,6,10072,175.7347101,0.595710882,2014,7868358,5860,0,6,0,1770,295,522079,1,2,0,1,BENIGN
04/07/2017 08:59:56 AM,6,10775,405.3828306,0.742459397,1539,14417145,10148,0,8,0,1448,546,336720,0,1,0,4,BENIGN
04/07/2017 08:59:56 AM,6,10878,2953.576025,2.482073911,418,3932634,10140,0,27,0,1602,1189,240062,0,1,0,4,BENIGN
04/07/2017 09:00:05 AM,6,10201,0,4.313302617,237,1245534,6416,0,44,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:05 AM,6,11032,87.01957941,0.362581581,3677,31039470,10097,102,4,0,480,240,76800,0,0,0,2,BENIGN
04/07/2017 09:00:06 AM,6,10049,0,0.199024779,10049,1,10049,10049,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:06 AM,6,14048,0,0.854214123,1277,3595657,6304,64,12,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 08:58:26 AM,6,3624,17139.07285,24.00662252,42,149796,3572,0,87,0,3497,713,712226,0,2,0,74,BENIGN
04/07/2017 09:00:10 AM,6,10657,0,0.750680304,1522,12223219,9440,1,8,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:11 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:11 AM,6,13120,0,0.304878049,4373,5333333,7040,3040,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:16 AM,6,10209,0,0.195905574,10209,1,10209,10209,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:11 AM,6,10176,0,0.196540881,10176,1,10176,10176,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:15 AM,6,12577,0,0.636081737,1796,6678556,7519,97,8,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:15 AM,6,10401,0,0.384578406,3467,29100331,9696,352,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:16 AM,6,10208,0,0.39184953,3402,31534934,9887,160,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:15 AM,6,10175,0,0.196560197,10175,1,10175,10175,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:15 AM,6,10912,0,0.366568915,3637,25253205,9440,736,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:16 AM,6,10207,0,0.19594396,10207,1,10207,10207,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:16 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:16 AM,6,10016,0,0.199680511,10016,1,10016,10016,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:16 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:16 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:17 AM,6,10176,0,0.196540881,10176,1,10176,10176,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:17 AM,6,10144,0,0.197160883,10144,1,10144,10144,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 08:59:51 AM,17,6374,1161.90775,11.92343897,84,88875,2385,0,76,41,386,97,5523,0,0,0,0,BENIGN
04/07/2017 09:00:21 AM,6,13261,12193.1981,12.89495513,78,287977,5634,0,171,0,3864,945,1146204,18,0,0,31,BENIGN
04/07/2017 09:00:26 AM,6,10111,0,0.197804371,10111,1,10111,10111,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:26 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:26 AM,6,14048,0,0.854214123,1277,3598360,6306,64,12,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:30 AM,6,10656,0,0.750750751,1522,12224290,9440,0,8,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:31 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:31 AM,6,13120,0,0.304878049,4373,5333333,7040,3040,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:32 AM,6,10177,0,0.196521568,10177,1,10177,10177,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:35 AM,6,12353,210.1513802,0.809519955,1372,5988591,7743,1,10,0,649,259,112363,0,0,0,4,BENIGN
04/07/2017 08:59:56 AM,6,137,54036.49635,87.59124088,12,255,42,0,12,0,1761,616,525848,0,1,0,8,BENIGN
04/07/2017 08:59:56 AM,6,496,174181.4516,129.0322581,7,447,107,0,64,0,2796,1349,872293,1,2,0,14,BENIGN
04/07/2017 09:00:35 AM,6,10512,23210.42618,16.74277017,60,536832,9689,0,176,0,2836,1386,57151,0,0,0,13,BENIGN
04/07/2017 09:00:35 AM,6,10196,17544.72342,12.6520204,79,782685,10016,0,129,0,2836,1386,85550,0,0,0,17,BENIGN
04/07/2017 09:00:36 AM,6,10173,0,0.19659884,10173,1,10173,10173,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:36 AM,6,10912,0,0.366568915,3637,25253205,9440,736,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:36 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 08:59:53 AM,6,2984,2647.453083,8.042895442,129,22926,605,0,24,0,1448,329,292916,2,2,0,6,BENIGN
04/07/2017 09:00:36 AM,6,10208,0,0.195924765,10208,1,10208,10208,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:36 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:37 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:37 AM,6,10144,0,0.197160883,10144,1,10144,10144,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:42 AM,6,10192,0,1.177394035,926,9344903,10143,0,12,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:46 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:46 AM,6,10114,0,0.197745699,10114,1,10114,10114,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:50 AM,6,10656,0,0.750750751,1522,12224290,9440,0,8,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:51 AM,6,10047,0,0.199064397,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:51 AM,6,13120,0,0.304878049,4373,5333333,7040,3040,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:55 AM,6,12353,0,0.647615964,1764,7259925,7743,1,8,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:39 AM,17,978,269.9386503,4.08997955,326,318828,978,0,4,66,66,66,0,0,0,0,0,BENIGN
04/07/2017 09:00:55 AM,6,10400,0,0.384615385,3466,29103445,9696,352,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:56 AM,6,10080,0,0.396825397,3360,33226752,10016,32,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:56 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:56 AM,6,10176,0,0.196540881,10176,1,10176,10176,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:57 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:58 AM,6,10144,0,0.197160883,10144,1,10144,10144,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:01:06 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:01:10 AM,6,10656,0,0.750750751,1522,12224206,9440,1,8,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:01:11 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:01:11 AM,6,13122,0,0.304831581,4374,5330000,7040,3041,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:01:15 AM,6,12161,213.4692871,0.822300798,1351,6282380,7927,0,10,0,649,259,112363,0,0,0,4,BENIGN
04/07/2017 09:01:15 AM,6,10572,34463.48846,19.67461218,51,452706,9682,0,208,0,4254,1751,595492,0,0,0,85,BENIGN
04/07/2017 09:01:16 AM,6,10080,0,0.396825397,3360,33235072,10017,31,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:01:16 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:01:16 AM,6,10176,0,0.196540881,10176,1,10176,10176,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:01:17 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:01:18 AM,6,10176,0,0.196540881,10176,1,10176,10176,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:01:31 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:01:30 AM,6,10656,0,0.750750751,1522,12223171,9440,1,8,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:01:26 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:01:15 AM,17,406,1453.20197,14.77832512,81,22136,343,0,6,90,103,98,41,0,0,0,0,BENIGN
04/07/2017 09:01:35 AM,6,12160,0,0.657894737,1737,7719802,7935,0,8,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:01:31 AM,6,14756,0,0.338845216,3689,5427530,7039,1635,5,0,0,0,0,1,0,0,0,BENIGN
04/07/2017 09:01:36 AM,6,10079,0,0.396864768,3359,33230080,10016,31,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:01:37 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:01:36 AM,6,10399,0,0.38465237,3466,29115905,9697,351,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:00:56 AM,6,5958,1325.948305,4.028197382,259,158949,1422,0,24,0,1448,329,292743,2,2,0,6,BENIGN
04/07/2017 09:01:50 AM,6,7359,352.7653214,0.951216198,1226,2045268,3940,1,7,0,649,370,120338,2,0,0,4,BENIGN
04/07/2017 09:01:55 AM,6,10553,44576.04473,24.92182318,40,356766,9666,0,263,0,4254,1788,656244,0,0,0,102,BENIGN
04/07/2017 09:01:55 AM,6,10464,478.2110092,0.860091743,1308,12441327,10033,0,9,0,1418,556,355043,0,1,0,4,BENIGN
04/07/2017 09:01:51 AM,6,14798,0,0.202730099,7399,14034402,10048,4750,3,0,0,0,0,1,0,0,0,BENIGN
04/07/2017 09:01:56 AM,6,10684,139.6480719,0.467989517,2671,24162624,10034,21,5,0,746,298,166930,0,1,0,2,BENIGN
04/07/2017 09:01:56 AM,6,10433,6947.953609,5.463433337,186,1791448,10033,0,57,0,2836,1271,254043,1,2,0,13,BENIGN
04/07/2017 09:01:48 AM,17,8060,120.0992556,1.488833747,732,4887834,7386,0,12,66,90,80,74,0,0,0,0,BENIGN
04/07/2017 09:02:08 AM,6,10085,0,0.396628656,3361,33208455,10016,32,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:02:15 AM,6,10432,0,0.383435583,3477,28706133,9664,384,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:02:16 AM,6,14832,0,0.269687163,4944,25257464,10048,1,4,0,0,0,0,1,0,0,0,BENIGN
04/07/2017 09:02:16 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:02:16 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:02:17 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:02:28 AM,6,9527,272.4887163,0.629789021,1905,9991344,7454,2,6,0,649,432,112449,0,0,0,4,BENIGN
04/07/2017 09:02:35 AM,6,10546,22940.16689,13.27517542,75,673056,9674,0,140,0,4254,1728,582350,0,0,0,65,BENIGN
04/07/2017 09:02:36 AM,6,10049,74.23624241,0.199024779,10049,1,10049,10049,2,0,746,373,278258,0,0,0,1,BENIGN
04/07/2017 09:02:36 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:02:35 AM,6,10808,389.3412287,0.832716506,1351,12339778,10039,0,9,0,1418,467,350297,0,1,0,3,BENIGN
04/07/2017 09:02:37 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:02:00 AM,6,6106,1293.809368,3.930560105,265,181003,1403,0,24,0,1448,329,292617,2,2,0,6,BENIGN
04/07/2017 09:02:35 AM,17,276,3224.637681,36.23188406,30,4277,195,0,10,48,103,89,475,0,0,0,0,BENIGN
04/07/2017 09:02:47 AM,6,10049,0,0.398049557,3349,33640705,10047,1,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:02:55 AM,6,10432,0,0.383435583,3477,28706133,9664,384,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:02:35 AM,6,6377,79.03402854,2.979457425,354,1333735,4886,0,19,0,168,26,4023,3,3,0,3,BENIGN
04/07/2017 09:02:56 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:02:56 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:02:56 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:02:57 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:03:07 AM,6,10049,258.3341626,0.696586725,1674,9289091,7870,1,7,0,649,370,120368,0,0,0,4,BENIGN
04/07/2017 09:03:15 AM,6,10652,22707.75441,13.23695081,76,653754,9561,0,141,0,4254,1715,576679,0,0,0,62,BENIGN
04/07/2017 09:03:16 AM,6,10083,33.02588515,0.297530497,5041,50551512,10069,14,3,0,333,111,36907,0,0,0,1,BENIGN
04/07/2017 09:03:15 AM,6,10741,11718.08956,10.89284052,92,353434,4776,0,117,0,2836,1075,403112,4,5,0,17,BENIGN
04/07/2017 09:03:16 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:03:16 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:03:17 AM,6,10047,0,0.199064397,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:03:27 AM,6,10752,0,0.37202381,3584,24883200,9344,704,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:03:36 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:03:07 AM,17,11773,37.54353181,0.509640703,2354,22477546,10802,0,6,66,89,73,148,0,0,0,0,BENIGN
04/07/2017 09:03:36 AM,6,10527,0,0.379975302,3509,27533611,9568,479,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:03:36 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:03:36 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:03:36 AM,6,10047,0,0.199064397,10047,1,10047,10047,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:01:46 AM,6,2,0,2500,0,0,2,0,5,0,0,0,0,4,0,0,0,BENIGN
04/07/2017 09:03:47 AM,6,10752,120.7217262,0.465029762,2688,10970258,7641,704,5,0,649,259,126349,0,0,0,2,BENIGN
04/07/2017 09:03:03 AM,6,7364,1072.786529,3.259098316,320,290344,2027,0,24,0,1448,329,293164,2,2,0,6,BENIGN
04/07/2017 09:03:56 AM,6,8277,778.5429503,1.328983931,827,6342367,7992,0,11,0,1418,585,416822,0,1,0,4,BENIGN
04/07/2017 09:03:55 AM,6,10305,12226.00679,7.666181465,132,1232219,9815,0,79,0,4254,1594,795157,0,0,0,47,BENIGN
04/07/2017 09:03:56 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:03:56 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:04:04 AM,6,10383,12266.10806,9.245882693,109,1057341,10037,0,96,0,1418,1326,108345,0,1,0,22,BENIGN
04/07/2017 09:04:07 AM,6,11103,0,0.360262992,3701,20994688,8992,1055,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:04:14 AM,6,10243,0,0.390510593,3414,31119693,9856,192,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:04:15 AM,6,10272,0,0.3894081,3424,30720000,9824,224,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:04:16 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:04:16 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:04:25 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:04:27 AM,6,9806,132.367938,0.611870283,1961,3135320,4552,0,6,0,649,216,112458,1,0,0,2,BENIGN
04/07/2017 09:04:35 AM,6,10240,0,0.390625,3413,31130965,9856,192,4,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:04:35 AM,6,10295,713.8416707,0.874210782,1286,12264718,9952,0,9,0,1418,816,461999,0,0,0,6,BENIGN
04/07/2017 09:04:35 AM,6,10082,9473.517159,6.347946836,160,1602264,10050,0,64,0,2836,1492,316687,0,0,0,19,BENIGN
04/07/2017 09:04:36 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:03:55 AM,17,9646,153.8461538,1.65871864,643,5136178,8829,0,16,76,103,92,106,0,0,0,0,BENIGN
04/07/2017 09:04:45 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:04:47 AM,6,10046,0,0.199084213,10046,1,10046,10046,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 08:59:55 AM,6,67,51328.35821,298.5074627,3,57,23,0,20,0,860,171,124550,4,4,0,4,BENIGN
04/07/2017 09:01:36 AM,6,14898,0,0.201369311,7449,13499208,10047,4851,3,0,0,0,0,1,0,0,0,BENIGN
04/07/2017 09:04:55 AM,6,14891,1171.378685,1.410247801,744,5325640,9952,0,21,0,1418,830,428954,0,0,0,13,BENIGN
04/07/2017 09:04:56 AM,6,13414,746.2352766,0.894587744,1219,9291230,10047,0,12,0,1418,834,412868,0,0,0,9,BENIGN
04/07/2017 09:04:55 AM,6,12582,177.8731521,0.794786203,1398,10602852,9856,7,10,0,746,223,129732,0,2,0,3,BENIGN
04/07/2017 09:02:52 AM,6,4511,25.93659942,1.108401685,1127,5082519,4509,0,5,0,45,23,491,1,0,1,3,BENIGN
04/07/2017 09:05:02 AM,17,14766,1010.023026,9.345794393,107,51590,1293,0,138,45,327,108,3366,0,0,0,0,BENIGN
04/07/2017 09:05:02 AM,6,13653,75295.17322,52.22295466,19,11101,1690,0,713,0,4344,1441,736233,2,21,0,180,BENIGN
04/07/2017 09:04:11 AM,6,3006,2628.077179,7.651363939,136,41295,761,0,23,0,2896,343,492178,2,2,0,6,BENIGN
04/07/2017 09:05:02 AM,6,13859,372.1047695,1.082329172,989,3274250,5192,0,15,0,1962,343,518878,1,5,0,3,BENIGN
04/07/2017 09:05:04 AM,6,6336,1670.454545,3.787878788,275,728875,4037,0,24,0,1418,441,335943,2,3,0,8,BENIGN
04/07/2017 09:00:57 AM,6,2172,0,1.38121547,1086,2196608,2134,38,3,0,0,0,0,1,0,0,0,BENIGN
04/07/2017 09:05:05 AM,6,10048,0,0.199044586,10048,1,10048,10048,2,0,0,0,0,0,0,0,0,BENIGN
04/07/2017 09:05:07 AM,6,14733,10603.81457,10.18122582,98,560840,7955,0,150,0,2836,1041,399405,1,8,0,79,BENIGN
04/07/2017 09:05:06 AM,6,10155,206.2038405,0.59084195,2031,19937346,10019,0,6,0,1448,349,334926,0,1,0,2,BENIGN
04/07/2017 09:05:11 AM,6,5400,902.5925926,1.666666667,675,1619007,3697,0,9,0,1418,541,294108,0,1,0,5,BENIGN
04/07/2017 09:05:11 AM,6,5633,18144.15054,12.78182141,79,238983,3966,0,72,808,2836,1419,40354,0,0,0,23,BENIGN
04/07/2017 09:05:07 AM,6,11024,428.1567489,0.725689405,1574,14027925,10036,0,8,0,1418,590,379463,0,1,0,3,BENIGN
04/07/2017 09:05:07 AM,6,11032,3553.662074,2.900652647,355,3245756,10035,0,32,0,1418,1225,209230,0,1,0,11,BENIGN
04/07/2017 09:05:06 AM,6,11858,5458.509023,4.722550177,215,434315,3752,0,56,0,1418,1155,261881,1,1,0,23,BENIGN
04/07/2017 09:05:08 AM,6,10793,2962.475679,4.447326971,229,1958944,9607,0,48,0,1418,666,378623,0,5,0,23,BENIGN
04/07/2017 09:05:09 AM,6,10165,857.7471717,1.574028529,677,3107696,5124,0,16,0,1418,544,371627,1,2,0,5,BENIGN
04/07/2017 09:05:09 AM,6,11113,490.5965986,0.809862323,1389,12294604,10023,0,9,0,1448,605,395943,0,1,0,4,BENIGN
04/07/2017 09:05:10 AM,6,11037,2633.414877,1.902690949,551,4998727,10020,0,21,0,2896,1384,911616,0,1,0,3,BENIGN
04/07/2017 09:05:10 AM,6,11783,3077.56938,6.025630145,168,1425521,10018,0,71,0,1429,510,359504,0,6,0,43,BENIGN
04/07/2017 09:05:17 AM,6,14313,7008.803186,7.266121708,138,195367,3392,0,104,0,2896,964,431861,0,1,0,47,BENIGN
04/07/2017 09:05:11 AM,6,12786,249.0223682,0.938526513,1162,4155271,5032,1,12,0,796,265,153516,1,3,0,4,BENIGN
04/07/2017 09:05:17 AM,6,14496,135.4166667,0.55187638,2070,4950790,4484,23,8,0,1963,245,482387,2,0,0,1,BENIGN
04/07/2017 09:05:11 AM,6,14253,811.4081246,1.122570687,950,6261426,9426,0,16,0,1418,722,421611,0,0,0,11,BENIGN
04/07/2017 09:05:14 AM,6,12243,814.5879278,1.796945193,583,1923804,5879,0,22,0,1418,453,332554,1,3,0,7,BENIGN
04/07/2017 09:05:14 AM,6,10346,1161.221728,1.353179973,795,7707027,10036,0,14,0,1418,858,419016,0,1,0,8,BENIGN
04/07/2017 09:05:12 AM,6,14936,0,0.46866631,2489,7525911,7520,1,7,0,0,0,0,1,0,0,0,BENIGN
04/07/2017 09:05:14 AM,6,10902,737.937993,1.008989176,1090,9929907,10049,0,11,0,1448,731,391397,0,1,0,5,BENIGN
